702,988
463,717
892,953
59,609
233,910
292,316
270,470
841,910
514,538
355,525
519,95
866,522
583,903
462,422
672,201
629,746
415,956
436,126
134,64
449,330
900,38
313,805
373,431
617,962
604,110
179,9
456,146
751,312
42,581
111,603
773,716
926,48
69,944
83,301
641,299
291,442
672,237
35,443
467,303
165,711
340,540
710,522
577,873
404,861
477,634
473,867
39,181
374,485
327,869
639,90
113,448
906,279
379,942
802,348
965,642
962,118
399,411
877,460
270,133
148,765
819,744
555,468
365,284
185,177
421,9
954,699
411,323
261,199
634,159
447,933
628,528
465,121
293,387
36,198
837,198
674,415
249,707
511,896
594,683
515,26
922,116
797,567
313,101
346,344
626,355
166,867
956,12
46,200
511,33
279,486
538,209
46,943
229,338
806,321
226,376
466,17
33,715
124,777
196,111
710,319
122,253
920,66
649,112
790,916
757,598
942,943
855,359
801,345
261,420
173,795
276,313
66,400
179,246
737,986
502,858
10,785
312,481
869,237
871,56
746,764
748,774
933,966
570,223
392,681
586,99
289,496
37,704
266,3
468,150
123,759
82,946
253,327
376,246
980,629
498,6
857,713
762,1
606,969
329,534
402,361
324,274
649,220
875,860
809,597
302,463
153,702
9,606
598,203
233,931
5,577
309,91
233,242
210,392
680,662
598,222
288,861
748,141
211,777
943,173
121,620
606,629
721,858
750,610
498,227
892,449
644,313
707,260
80,611
191,603
476,819
558,665
97,692
759,655
354,581
486,967
534,858
14,309
14,573
169,619
163,671
805,319
388,285
858,481
872,615
620,660
345,136
198,456
561,573
646,199
759,104
625,951
862,21
935,510
185,301
559,31
203,276
733,165
283,409
846,931
277,81
655,360
319,711
115,639
249,21
618,234
966,287
825,916
387,452
827,263
68,491
404,496
153,415
683,912
738,488
961,550
63,789
979,407
627,612
45,206
517,790
678,264
338,515
700,179
376,441
631,827
628,693
686,166
947,392
724,845
726,876
721,946
236,579
628,804
635,676
62,289
772,232
427,503
491,536
870,739
180,783
830,479
492,962
502,453
646,580
244,242
331,727
731,225
979,150
86,125
795,456
667,479
552,666
808,11
880,691
150,14
498,714
630,695
715,143
981,114
822,47
848,779
66,862
436,451
935,188
968,122
774,21
341,807
788,446
544,683
532,652
773,886
347,731
229,993
167,505
524,505
868,673
915,575
330,50
788,982
601,326
9,511
43,208
194,561
951,259
284,995
305,235
831,685
247,454
683,68
582,508
917,942
488,238
336,424
265,221
372,446
0,322
122,810
152,243
322,293
786,240
964,936
362,783
255,300
106,644
572,490
259,120
544,536
645,275
44,147
683,804
885,107
103,449
307,784
148,555
952,894
226,324
333,969
188,44
441,916
666,434
392,3
117,265
854,538
733,400
754,89
830,98
6,321
314,573
476,142
931,737
929,643
153,372
986,567
886,311
284,84
447,436
986,533
7,464
491,317
756,970
486,101
315,533
796,76
250,432
112,106
597,243
656,519
636,398
536,196
689,688
688,485
533,375
206,150
727,30
24,123
632,415
423,10
983,690
479,345
574,239
918,321
927,504
264,214
232,872
499,494
259,70
272,87
629,911
989,592
561,298
730,442
47,687
910,479
958,54
680,177
51,238
435,529
856,891
607,153
213,359
240,702
65,793
534,439
185,228
456,967
917,991
922,662
503,587
802,884
137,455
970,166
886,371
494,117
907,479
304,73
473,330
684,946
368,857
621,956
744,249
75,527
286,674
671,380
930,314
697,531
39,761
355,380
353,804
175,870
230,390
528,420
381,618
273,431
421,856
969,225
611,184
769,729
955,939
31,350
901,45
97,795
200,931
757,437
770,538
629,909
487,687
739,116
438,199
378,224
404,115
577,37
387,974
322,972
232,356
160,422
340,285
859,800
318,504
335,174
236,905
915,950
914,47
775,470
335,226
89,654
509,367
989,305
91,151
621,336
515,714
499,782
696,169
484,202
969,402
449,810
277,952
659,636
923,603
26,808
818,728
612,198
108,426
773,160
525,21
724,703
587,336
716,260
788,26
867,23
885,687
572,366
965,446
703,692
911,929
117,717
538,224
681,772
188,707
594,659
326,294
715,910
208,624
404,727
164,141
619,852
495,294
632,407
754,465
329,735
271,322
338,35
291,673
405,482
623,575
794,671
242,268
803,77
816,111
85,596
106,613
417,662
635,109
873,368
137,508
898,431
37,482
615,380
329,778
672,589
263,125
867,978
539,807
766,644
560,199
602,969
589,726
117,508
133,925
748,68
357,288
131,640
835,608
765,239
782,52
396,112
134,458
777,79
220,930
684,450
713,77
279,765
2,102
604,531
809,214
602,619
682,233
595,748
914,445
516,594
508,309
112,235
142,561
496,622
376,931
666,618
864,511
18,666
142,643
883,417
645,273
137,698
33,396
770,38
425,174
367,603
703,469
671,491
501,431
835,232
334,838
359,487
769,961
695,985
436,122
910,739
26,965
549,757
878,707
900,22
197,687
826,736
545,457
957,142
336,334
680,918
657,421
81,347
279,398
76,127
78,700
74,72
688,869
527,149
74,195
913,972
942,510
447,772
855,353
391,248
613,377
195,196
86,926
678,904
998,696
317,272
35,748
423,926
827,607
396,225
895,624
328,979
129,604
617,152
12,207
451,645
200,49
862,1
692,383
803,263
507,505
504,75
462,573
79,691
891,324
177,595
825,539
42,808
905,590
64,653
22,577
333,842
98,843
116,485
886,919
854,868
8,550
915,242
623,472
876,26
717,242
385,359
116,41
783,114
727,200
481,327
277,226
372,992
958,579
474,602
215,241
197,956
181,903
201,127
747,605
396,640
485,16
700,898
279,953
608,491
209,15
226,19
558,765
437,956
915,159
146,393
938,894
268,177
351,549
108,707
323,269
205,370
666,855
553,999
676,712
380,188
781,441
741,171
501,255
825,342
56,169
993,696
970,535
562,297
260,819
145,996
117,929
449,992
76,124
535,128
261,756
790,370
273,57
876,450
968,868
951,233
674,951
887,483
798,905
239,475
179,553
165,264
860,775
679,376
655,905
206,724
673,439
967,31
46,275
348,427
233,379
113,596
907,5
729,478
751,913
591,975
331,705
520,702
885,617
126,349
809,804
471,722
507,397
962,787
564,81
612,738
314,852
680,599
500,844
966,217
436,260
973,851
44,928
74,371
347,438
846,377
571,262
200,103
988,256
793,130
265,147
995,762
80,197
81,170
380,634
73,133
941,853
570,665
619,898
266,743
593,748
847,273
648,432
120,388
291,401
934,453
446,250
818,990
645,937
84,132
215,996
591,376
808,855
238,515
255,272
386,166
470,360
430,847
947,393
622,138
284,710
352,81
519,340
164,682
401,837
66,703
672,647
888,633
920,883
611,621
393,116
573,903
568,302
180,28
553,669
509,522
202,17
453,510
856,66
656,339
336,160
244,944
645,566
9,305
161,482
102,416
791,642
356,899
633,381
908,550
152,575
904,683
264,249
643,252
186,944
929,148
719,697
182,266
432,502
653,462
733,244
180,423
980,539
39,887
146,178
756,807
380,604
199,1
794,301
959,212
870,723
989,405
638,611
630,916
792,679
11,134
650,452
260,722
862,156
922,90
734,465
945,341
666,162
65,553
717,811
223,801
867,732
947,450
197,647
699,948
365,511
470,76
599,148
740,975
282,726
64,957
808,151
91,107
83,699
266,438
885,474
231,238
954,781
879,800
697,743
485,440
835,502
70,405
870,476
315,333
251,480
8,985
820,803
138,29
686,865
839,279
353,941
910,622
962,601
72,459
640,564
389,229
477,86
561,568
880,615
645,841
909,503
254,342
816,445
401,219
186,359
822,329
591,875
230,941
914,205
503,542
690,76
969,334
655,556
441,559
859,292
144,546
271,989
746,714
365,271
369,699
630,580
377,194
687,52
384,137
799,683
397,591
843,304
899,175
12,337
320,128
142,895
998,344
426,794
245,345
903,405
871,252
250,581
312,969
509,135
539,215
671,406
691,122
830,147
728,619
519,307
439,937
679,984
39,686
91,281
840,777
601,346
155,890
813,433
213,708
852,768
17,719
480,770
976,350
863,155
529,377
400,981
892,37
174,288
966,316
904,450
83,891
24,176
593,106
83,18
42,347
611,743
445,463
549,661
286,525
606,369
407,417
929,41
829,974
284,750
898,99
170,207
389,801
823,519
355,766
19,769
213,148
582,842
90,206
264,141
790,765
780,834
568,310
871,394
960,751
961,301
63,455
873,185
132,296
966,128
908,354
251,585
202,746
448,721
175,247
946,657
584,610
862,590
503,808
510,515
978,711
128,225
231,948
876,977
603,830
800,145
743,790
862,624
840,769
312,544
514,224
918,333
550,946
435,539
190,32
903,656
186,608
641,309
503,823
466,58
645,629
275,500
312,925
658,908
49,800
9,742
91,239
202,193
502,914
273,878
209,160
972,768
236,201
834,339
853,190
414,474
25,358
181,124
660,167
726,363
715,613
404,166
427,673
250,800
643,801
929,576
543,587
988,2
470,272
254,416
728,74
781,75
145,980
613,699
713,575
218,705
923,889
137,650
980,437
215,401
444,993
798,976
474,155
185,837
461,658
619,351
10,711
286,281
718,763
314,572
445,599
98,57
544,924
790,978
560,779
359,300
336,739
95,119
149,559
979,353
482,944
296,220
72,46
445,192
243,515
179,908
339,775
127,21
22,83
997,707
56,365
914,264
429,305
123,2
439,639
519,350
56,636
555,663
7,29
305,381
728,847
864,745
182,944
416,362
970,625
322,364
120,561
252,829
886,353
160,681
438,960
200,636
881,202
524,492
262,333
463,490
634,629
421,999
256,705
266,520
289,830
311,519
616,197
780,686
812,276
964,217
826,398
197,496
654,33
308,369
925,984
601,522
485,376
649,467
609,715
943,514
414,808
594,706
282,545
699,519
434,569
722,302
356,910
653,873
200,721
496,674
504,378
15,45
129,285
471,651
783,830
410,864
100,825
601,989
319,200
114,154
801,141
444,811
646,194
328,324
745,141
478,930
410,214
703,241
373,608
655,720
832,39
565,593
27,542
693,567
548,527
717,816
723,842
402,881
428,338
868,42
584,481
957,27
200,651
959,491
77,764
651,853
733,750
380,710
765,340
858,743
834,654
887,224
99,889
557,484
168,543
940,202
539,851
677,485
654,760
51,862
964,531
809,599
749,474
518,243
358,818
824,942
113,35
200,33
169,481
787,81
414,449
127,350
590,246
700,794
193,595
259,943
182,199
242,389
631,558
791,962
438,991
190,469
394,775
581,219
990,969
666,735
864,69
853,681
438,698
518,631
853,61
740,391
409,83
193,511
749,623
299,440
271,530
256,323
703,761
661,692
959,580
603,746
495,790
905,66
141,113
603,557
608,341
118,155
590,116
634,28
637,749
84,422
791,840
910,855
26,750
313,109
270,579
270,29
886,261
963,347
739,463
265,543
731,490
110,137
566,924
290,294
796,551
474,312
715,916
28,956
141,583
482,96
957,380
185,720
284,579
262,287
799,406
778,63
555,413
922,844
185,396
70,477
716,171
729,40
426,887
394,912
791,88
303,345
79,859
657,39
755,894
54,362
353,368
907,805
521,538
416,80
133,199
295,373
601,232
936,102
678,598
991,962
417,70
791,349
967,375
36,58
373,83
113,932
31,916
381,136
995,84
138,803
170,753
308,456
231,836
213,54
31,782
472,259
794,903
72,744
503,567
135,602
806,611
926,974
895,40
546,173
145,984
734,879
71,657
793,175
306,945
913,772
291,896
757,212
507,710
244,186
502,982
440,266
159,816
559,394
544,478
716,541
347,882
629,747
202,171
534,40
245,913
804,723
195,560
297,534
71,45
306,185
554,612
233,576
123,400
914,39
317,120
221,17
408,977
861,897
764,73
924,421
558,967
342,564
513,107
59,972
698,418
859,865
937,767
850,567
662,53
823,538
298,514
575,718
166,693
958,762
524,707
180,224
872,285
217,865
474,641
978,637
364,898
480,323
728,284
583,549
208,431
715,251
488,236
205,378
127,858
166,815
589,268
936,52
816,6
868,706
580,371
820,487
338,146
376,189
925,720
264,332
638,151
581,769
53,296
579,903
816,823
910,118
428,177
920,38
300,928
423,697
937,829
476,458
445,601
143,845
504,228
152,187
967,771
247,897
831,233
900,559
794,519
485,318
859,863
49,289
107,798
863,422
675,150
16,985
705,151
237,104
322,30
133,359
698,27
577,158
729,963
295,260
22,732
44,218
521,13
268,7
124,976
549,467
366,255
339,48
936,656
345,323
634,184
898,447
967,728
686,349
83,574
507,192
175,572
702,43
962,944
670,950
720,589
176,485
300,406
601,766
886,592
571,726
797,453
396,409
345,740
863,185
561,350
235,246
476,210
787,884
492,319
14,754
625,49
602,946
41,479
707,761
607,108
900,618
802,831
882,295
1000,95
477,392
649,787
845,780
78,65
81,331
307,937
748,295
28,88
456,889
645,839
103,456
847,713
903,769
584,856
227,193
223,747
757,945
115,807
609,534
354,403
567,345
823,180
518,91
914,684
895,310
516,278
135,679
626,692
137,664
342,11
582,793
513,770
659,840
965,971
795,317
956,977
592,330
578,356
337,774
337,999
490,519
906,814
210,845
419,322
740,632
534,960
718,20
404,127
737,893
85,579
570,429
882,812
10,454
30,142
124,358
415,778
960,657
180,507
914,11
754,51
80,572
284,711
808,112
960,341
704,800
391,580
764,886
684,867
592,405
804,92
566,687
551,892
264,738
796,546
109,844
97,914
644,467
47,399
895,756
197,9
478,180
266,603
493,104
631,29
201,11
556,716
996,257
153,638
223,682
199,829
109,495
12,306
981,776
986,70
40,853
951,592
657,212
109,903
939,118
485,655
981,688
447,715
705,242
190,152
990,646
520,300
673,619
626,757
510,33
466,742
417,871
412,101
588,63
337,872
901,717
227,745
102,923
514,900
454,115
583,353
208,15
950,815
547,685
398,698
765,671
39,224
943,359
854,728
262,91
464,14
39,626
811,491
996,498
610,587
797,483
888,844
863,454
947,270
470,944
520,11
35,604
974,299
90,380
595,530
617,314
178,358
899,307
746,9
924,409
512,390
801,735
934,716
899,970
821,891
262,22
625,269
709,539
807,842
143,184
340,834
628,343
322,477
937,756
424,571
724,840
70,929
919,870
996,167
988,513
349,439
853,883
360,109
132,75
303,680
667,271
31,554
857,69
676,365
486,863
146,322
519,87
510,727
206,815
921,342
757,527
169,827
636,729
612,382
960,240
360,911
164,55
109,431
93,157
717,768
314,84
846,848
270,630
355,657
549,967
316,889
203,749
923,642
895,559
681,530
975,29
969,200
116,705
83,424
157,461
456,866
249,395
17,745
823,725
851,673
240,944
622,516
478,798
601,35
88,498
194,432
251,59
803,977
801,84
392,607
620,254
451,43
550,884
273,806
352,688
980,616
906,768
124,262
121,910
885,583
454,456
655,196
617,56
618,974
927,405
157,60
881,808
266,304
77,733
304,112
527,572
821,769
594,579
993,697
193,179
388,829
587,275
604,440
712,120
518,427
103,899
800,732
813,287
73,801
832,595
6,739
700,144
637,115
304,709
91,373
263,876
640,659
546,33
833,445
175,208
635,252
310,597
43,307
191,707
113,45
163,479
38,677
999,990
368,764
775,616
432,64
523,220
257,987
967,286
216,392
982,337
798,482
884,406
99,863
894,668
760,593
581,580
643,456
823,976
621,25
975,423
144,283
542,863
717,862
187,558
912,913
770,1
123,448
303,244
697,756
902,388
282,152
856,330
600,405
370,259
245,767
108,397
35,29
440,615
123,866
208,290
329,340
139,452
206,208
262,631
998,405
434,24
632,366
553,373
982,117
845,844
948,893
892,541
755,608
897,701
340,225
622,529
338,413
947,767
274,899
122,242
636,347
834,760
642,585
238,219
130,388
896,655
212,393
522,917
857,719
497,99
488,454
167,857
958,616
683,844
402,557
728,589
388,518
182,602
364,555
780,228
884,622
526,583
675,757
956,175
665,443
999,725
258,99
893,937
768,696
584,20
606,944
171,371
17,134
31,544
912,320
407,796
616,929
453,641
899,596
754,66
383,552
653,71
219,750
965,831
163,268
933,409
548,31
151,764
372,203
821,694
4,266
771,137
124,810
210,911
532,913
115,689
94,657
636,160
366,559
335,756
653,899
26,943
323,968
535,968
485,26
423,727
391,2
19,929
661,114
363,443
115,806
377,180
686,355
761,426
425,409
118,641
738,614
197,495
899,993
674,375
681,535
765,30
210,136
264,198
654,191
839,178
253,110
210,941
601,81
501,98
575,166
289,7
887,57
753,664
437,308
22,104
0,36
176,743
261,31
353,460
169,530
688,379
461,304
763,962
424,977
249,773
761,550
149,974
866,718
180,236
578,143
212,149
156,106
909,399
690,622
511,213
548,83
736,345
108,468
370,900
507,912
40,841
111,266
49,843
314,287
989,599
844,547
480,238
74,553
986,269
654,815
349,240
495,800
247,192
207,8
56,449
578,902
350,650
948,258
48,517
857,339
855,678
866,295
945,171
616,857
39,682
139,547
326,931
340,753
567,513
506,628
158,556
849,547
726,522
186,742
173,567
114,332
523,177
651,212
737,591
244,624
886,25
923,157
484,630
122,117
177,672
736,929
67,815
639,805
733,579
20,216
150,798
246,279
448,969
870,979
817,617
398,584
12,183
553,388
199,203
296,81
954,122
294,770
404,536
688,11
954,996
62,870
603,19
677,686
129,238
104,658
341,424
346,925
715,559
991,870
678,494
440,58
292,956
138,450
960,481
231,529
830,107
422,659
713,729
30,487
107,598
82,930
761,636
432,705
138,904
302,751
765,468
576,979
657,969
705,82
92,959
170,27
900,993
657,434
799,178
354,928
293,694
180,676
124,180
116,109
173,792
839,250
550,74
879,380
446,450
626,180
505,917
555,115
225,526
256,865
953,127
716,274
781,667
827,99
292,886
175,765
15,567
239,796
121,142
953,867
873,551
343,392
727,833
885,468
808,44
74,715
68,37
517,576
187,222
421,121
429,935
715,653
340,360
53,234
960,796
404,66
656,597
198,744
766,643
238,26
661,84
43,657
770,805
627,648
456,195
717,109
436,824
980,6
243,103
113,673
399,401
28,318
581,585
546,381
193,733
625,913
480,87
716,620
809,398
818,513
699,898
101,808
587,317
683,391
200,101
380,540
533,657
277,660
84,310
292,297
423,711
791,131
237,866
437,914
903,694
524,274
633,957
29,100
737,203
856,414
353,699
624,509
98,940
959,601
438,810
469,855
227,916
891,976
903,422
928,535
41,293
927,719
489,634
590,866
343,18
460,516
150,992
448,24
174,640
826,385
816,118
213,307
738,985
830,219
64,486
676,887
148,112
924,22
111,617
299,638
500,38
437,858
209,785
527,609
155,248
557,945
7,225
908,442
564,953
930,642
558,537
620,448
964,665
448,418
320,872
990,500
35,130
732,879
172,779
165,215
43,239
444,59
0,857
321,83
319,856
659,814
638,35
